id,question,answer,mean_sim,max_sim,min_sim,std_sim,range_sim
3022,Tình_huống nào sau đây không cần viết hợp_đồng,Diễn_biến và kết_quả của một buổi họp chi_đội,0.7315204739570618,0.7729218006134033,0.6974083781242371,0.03125613182783127,0.07551342248916626
3023,Với một hợp_đồng mua nhà cần có các nội_dung chính gì trong phần nội_dung hợp_đồng,Cả 3 đáp_án trên,0.7617551684379578,0.7817736268043518,0.7296271324157715,0.022946249693632126,0.05214649438858032
3024,Mục_đích của hợp_đồng là gì,Ghi lại nội_dung thoả_thuận về trách_nhiệm nghĩa_vụ quyền_lợi của hai bên tham_gia giao_dịch nhằm đảm_bảo thực_hiện đúng thoả_thuận đã cam_kết,0.8334749341011047,0.857762336730957,0.8136712312698364,0.01827719621360302,0.044091105461120605
3025,Hợp_đồng là gì,Là sự thoả_thuận giữa hai hay nhiều bên về việc xác_lập thay_đổi hoặc chấm_dứt các quyền nghĩa_vụ,0.7549125552177429,0.8424065113067627,0.6172459125518799,0.09853018820285797,0.2251605987548828
3026,Trong những tình_huống dưới đây tình_huống nào cần viết hợp_đồng,Công_ti thuê nhà em làm trụ sợ tiêu_thụ sản_phẩm,0.8144629597663879,0.8318285942077637,0.7917441129684448,0.016796516254544258,0.04008448123931885
3027,Nội_dung nào dưới đây không phù_hợp với văn_bản hợp_đồng,Có những kiến_nghị đề_nghị lên cơ_quan có trách_nhiệm để giải_quyết,0.8655419945716858,0.927912712097168,0.8184010982513428,0.04598665237426758,0.1095116138458252
3028,Ghi quốc_hiệu và tiêu_ngữ tên hợp_đồng thời_gian địa_điểm họ tên chức_vụ địa_chỉ của các bên kí_kết hợp_đồng là phần_nào trong hợp_đồng,Phần mở_đầu,0.9388973116874695,0.9495381116867065,0.9276821613311768,0.008931893855333328,0.021855950355529785
3029,Phần nội_dung ghi lại nội_dung của từng hợp_đồng theo từng điều_khoản được thống_nhất đúng hay sai,Đúng,0.9172616004943848,0.9172616004943848,0.9172616004943848,0.0,0.0
3030,Philíp làm nghề gì,Thợ_rèn,0.912722110748291,0.9210588932037354,0.8988998532295227,0.009842874482274055,0.022159039974212646
3031,Nhân_vật Philíp được miêu_tả như_thế_nào,Dáng_vẻ cao_lớn bộ râu đen quăn và nhìn Xi mông nhân_hậu,0.7513518333435059,0.7808387279510498,0.7264359593391418,0.02244378626346588,0.05440276861190796
3032,Ý nào sau đây không phải là tâm_trạng của chị Blăng sốt khi gặp bác Philip,Lạnh_lùng căm_ghét Philip,0.8617950081825256,0.8750370144844055,0.836090087890625,0.018178921192884445,0.03894692659378052
3033,Nội_dung tư_tưởng nổi_bật của đoạn trích Bố của Ximông là gì,Ca_ngợi tình yêu_thương giữa con_người với con_người,0.7495540976524353,0.8786590099334717,0.49471229314804077,0.1802055835723877,0.3839467167854309
3034,Ý nào nói đúng về thái_độ của tác_giả qua đoạn trích trên,Thương_cảm cho nỗi bất_hạnh của Ximông,0.8729549050331116,0.8911218643188477,0.8413432836532593,0.022435786202549934,0.04977858066558838
3035,Chi_tiết Xi mông quỳ xuống và đọc kinh cầu_nguyện nằm ở phần_nào của đoạn trích,Phần nói về nỗi tuyệt_vọng của Ximông,0.8842279314994812,0.9260441660881042,0.8551781177520752,0.03030662052333355,0.07086604833602905
3036,Chọn cụm_từ thích_hợp điền vào chỗ trống trong câu văn sau Chị Blăng sốt mẹ của Ximông là một phụ_nữ,Khổ_đau và tự_trọng,0.9738044142723083,0.9866029024124146,0.9601743221282959,0.010805435478687286,0.026428580284118652
3037,Giá_trị nghệ_thuật nào được nhắc đến trong bài văn Bố của Xi mông,Tất_cả các ý trên,0.6903902888298035,0.7169833183288574,0.6410514712333679,0.03492315113544464,0.0759318470954895
3038,Điều gì đã ảnh_hưởng đến cảm_xúc của Môpaxăng để sáng_tác ra tác_phẩm Bố của Xi mông,Do tình_cảm từ chính gia_đình của mình đã bồi_đắp cảm_xúc cho tác_giả,0.7902612090110779,0.868651807308197,0.700281023979187,0.06922388076782227,0.16837078332901
3039,Sắp_xếp những nội_dung dưới đây để hoàn_thiện diễn_biến của đoạn trích Bố của Ximông 1 Philíp gặp Ximông và hứa sẽ cho em một ông bố 2 Xi mông đến trường và nói với các bạn có bố tên là Philip 3 Philip đưa Ximông về nhà trả cho chị Blăngsốt và nhận làm bố của em 4 Xi mông buồn chán tuyệt_vọng lang_thang ra bờ sông,4132,0.9785506725311279,0.9849002361297607,0.973781168460846,0.004674816038459539,0.011119067668914795
3040,Nhân_vật nào không xuất_hiện trong đoạn trích Bố của Ximông,Bố của Ximông,0.8789847493171692,0.9822874069213867,0.793682873249054,0.07804246246814728,0.18860453367233276
3041,Hoàn_cảnh đáng thương của Ximông trong đoạn trích là gì,Không có bố,0.9134424328804016,0.9731086492538452,0.8115260601043701,0.07241562753915787,0.1615825891494751
3042,Nhân_vật Philip trong đoạn trích là người như_thế_nào,Luôn yêu_thương và quan_tâm đến những đứa trẻ tội_nghiệp,0.7571465969085693,0.7863771915435791,0.7240281105041504,0.025601932778954506,0.06234908103942871
3043,Tác_giả bài văn Bố của Xi mông là nhà_văn của nước nào,Pháp,0.8945949077606201,0.9076815843582153,0.8815082311630249,0.013086676597595215,0.02617335319519043
3044,Ai là tác_giả của bài văn Bố của Xi mông,Mô paxăng,0.9109482169151306,0.9160258173942566,0.906231164932251,0.00400677090510726,0.009794652462005615
3045,Môpaxăng sống vào giai_đoạn lịch_sử nào,Nửa đầu thế_kỉ XIX,0.9785611033439636,0.9936750531196594,0.967800498008728,0.011002656072378159,0.025874555110931396
3046,Điều gì đã ảnh_hưởng đến cảm_xúc của Môpaxăng để sáng_tác ra tác_phẩm Bố của Xi mông,Do tình_cảm từ chính gia_đình của mình đã bồi_đắp cảm_xúc cho tác_giả,0.7902612090110779,0.868651807308197,0.700281023979187,0.06922388076782227,0.16837078332901
3047,Tác_phẩm Làng sáng_tác năm 1948 là của tác_giả nào,Kim_Lân,0.8904722332954407,0.9180089235305786,0.8750813007354736,0.019516387954354286,0.04292762279510498
3048,Nội_dung chính của tác_phẩm Làng là tình_yêu làng quê sâu_đậm lòng yêu nước và tinh_thần kháng_chiến quật_cường của người nông_dân đúng hay sai,Đúng,0.9467906951904297,0.9467906951904297,0.9467906951904297,0.0,0.0
3049,Nhà_văn Nguyễn_Minh_Châu đã viết tác_phẩm nào,Bến quê,0.8931662440299988,0.9173400402069092,0.8669739961624146,0.02061132900416851,0.05036604404449463
3050,Nhân_vật nào xuất_hiện trong tác_phẩm Bến quê,Nhĩ,0.8482186198234558,0.8951268792152405,0.7667927742004395,0.05779852718114853,0.12833410501480103
3051,Tác_phẩm Những ngôi_sao xa_xôi được sáng_tác vào năm nào,Năm 1971,0.9616079330444336,0.9729728102684021,0.9482778310775757,0.010177014395594597,0.024694979190826416
3052,Nội_dung chính của tác_phẩm Những ngôi_sao xa_xôi truyện tái_hiện lại cuộc_sống chiến_đấu của ba cô gái thanh_niên xung_phong trên một cao_điểm ở tuyến đường Trường_Sơn trong những năm chiến_tranh chống Mĩ cứu nước Truyện làm nổi_bật tâm_hồn trong_sáng giàu mộng_mơ tinh_thần dũng_cảm cuộc_sống chiến_đấu đầy gian_khổ hi_sinh nhưng rất hồn_nhiên lạc_quan của họ đúng hay sai,Đúng,0.992537260055542,0.992537260055542,0.992537260055542,0.0,0.0
3053,Các tác_phẩm truyện sau Cách_mạng tháng 8 năm 1945 như Làng Lặng_lẽ Sapa_Chiếc lược ngà Những ngôi_sao xa_xôi và Bến quê đã có những nét gì về đất_nước ở giai_đoạn đó,Cả 2 đáp_án trên đều đúng,0.8389264941215515,0.9888252019882202,0.6839122176170349,0.12453275173902512,0.3049129843711853
3054,Các tác_phẩm truyện sau Cách_mạng tháng 8 năm 1945 như Làng Lặng_lẽ Sapa_Chiếc lược ngà Những ngôi_sao xa_xôi và Bến quê phản_ánh một phần những nét tiêu_biểu trong cuộc_sống của con_người Việt_Nam qua hai cuộc kháng_chiến những tình_cảm và suy_nghĩ của họ đặc_biệt là lòng yêu nước tinh_thần chiến_đấu vì độc_lập tự_do của Tổ_quốc đúng hay sai,Đúng,0.9793277978897095,0.9793277978897095,0.9793277978897095,0.0,0.0
3055,Tác_phẩm có ngôi kể là nhân_vật xưng tôi,Chiếc lược ngà,0.8272565007209778,0.8371885418891907,0.8085538148880005,0.01323329284787178,0.028634727001190186
3056,Truyện_ngắn Lặng_lẽ Sa_Pa được sáng_tác vào năm nào,Năm 1970,0.9298322200775146,0.9357920289039612,0.9184590578079224,0.008045120164752007,0.01733297109603882
3057,Chi_tiết nào không xuất_hiện trong tác_phẩm Lặng_lẽ Sa_Pa,Người con gái hay tỉa lông_mày của mình,0.8019249439239502,0.8695756196975708,0.7417122721672058,0.052464284002780914,0.127863347530365
3058,Nội_dung chính của tác_phẩm Lặng_lẽ Sa_Pa là gì,Phẩm_chất bình_dị khiêm_nhường mà cao_cả của những con_người trong thời_kì mới xây_dựng xã_hội_chủ_nghĩa sôi_nổi hào_hứng,0.5461465120315552,0.5910283327102661,0.4803856909275055,0.0475212037563324,0.11064264178276062
3059,Tác_phẩm Chiếc lược ngà Nguyễn_Quang_Sáng được sáng_tác vào giai_đoạn lịch_sử nào,Thời_kì kháng_chiến chống Mĩ,0.9585084915161133,0.9782213568687439,0.9403972625732422,0.015483103692531586,0.03782409429550171
3060,Nhà_văn Nguyễn_Quang_Sáng viết tác_phẩm Chiếc lược ngà vào năm nào,Năm 1966,0.9762835502624512,0.98349928855896,0.9690535068511963,0.005897474009543657,0.014445781707763672
3061,Đề_tài chính của tác_phẩm Chiếc lược ngà làm_gì,Đề_tài gia_đình,0.8665006756782532,0.9526448845863342,0.7731884717941284,0.07343789935112,0.1794564127922058
3062,Câu_Ơi con chim chiền_chiền Hót chi mà vang trời sử_dụng thành_phần tình thái đúng hay sai,Sai,0.956594705581665,0.956594705581665,0.956594705581665,0.0,0.0
3063,Câu_Cõ lẽ trong thâm_tâm nó thầm tự_nhủ sẽ cố_gắng hơn vào kì thi sắp tới sử_dụng thành_phần biệt_lập nào,Thành_phần tình thái,0.8309618830680847,0.9039862155914307,0.7919329404830933,0.05167688801884651,0.1120532751083374
3064,Câu_Đây thưa chị tôi dắt về trả cho chị cháu bé bị lạc ở gần bờ sông Chứa thành_phần biệt_lập nào,Phụ_chú,0.8185620903968811,0.8333961963653564,0.7937895059585571,0.01763051375746727,0.039606690406799316
3065,Câu_Gió_Mưa_Não nùng Thuộc kiểu câu nào,Câu đặc_biệt,0.9295637607574463,0.9397776126861572,0.9191744327545166,0.008412127383053303,0.020603179931640625
3066,Câu_Sao mà mày hư vậy hả con được dùng với mục_đích nói_gì,Cảm_thán,0.7304337620735168,0.8434747457504272,0.6581679582595825,0.08095928281545639,0.18530678749084473
3067,Câu_Nghệ thuật là tiếng_nói của tình_cảm thuộc kiểu câu gì,Câu đơn,0.9145215153694153,0.9386059641838074,0.8939658403396606,0.018394269049167633,0.04464012384414673
3068,Dòng nào chưa phải là câu,Nguyễn_Du đại thi_hào dân_tộc,0.7339329719543457,0.7532182931900024,0.7096467018127441,0.018136121332645416,0.0435715913772583
3069,Các thành_phần chính của câu gồm những thành_phần nào,Cả chủ_ngữ và vị_ngữ,0.7363114356994629,0.7796586751937866,0.6564147472381592,0.056563638150691986,0.12324392795562744
3070,Dấu_hiệu nhận_biết chủ_ngữ là gì,Nêu lên sự_vật hiện_tượng có hoạt_động đặc_điểm trạng_thái được thể_hiện ở vị_ngữ trả_lời cho câu hỏi Ai_Con gì Cái gì,0.7003766894340515,0.7206422686576843,0.6634364128112793,0.02616179920732975,0.05720585584640503
3071,Có bao_nhiêu thành_phần biệt_lập của câu,4,0.9504194259643555,0.962124228477478,0.9375021457672119,0.010088424198329449,0.024622082710266113
3072,Câu_Sao không đi đi còn đứng mãi thế được dùng với mục_đích nói_gì,Nghi_vấn,0.6944025158882141,0.7512867450714111,0.6086151599884033,0.061727043241262436,0.1426715850830078
3073,Chuyển câu chủ_động sau sang câu bị_động Nhà_văn Nguyễn_Thành_Long đã viết tác_phẩm Lặng_lẽ Sa_Pa năm 1970,Tác_phẩm Lặng_lẽ Sa_Pa được nhà_văn Nguyễn_Thành_Long viết năm 1970,0.9680883884429932,0.9824501276016235,0.9537266492843628,0.014361739158630371,0.028723478317260742
3074,Quan_hệ giữa các vế câu ghép sau là gì Nhưng vì bom nổ gần Nho bị choáng,Quan_hệ nguyên_nhân,0.8553009629249573,0.9128586053848267,0.7419924736022949,0.08012460917234421,0.17086613178253174
3075,Câu nào có vị_ngữ là tính từ,Trời ấm_áp vô_cùng dễ_chịu vô_cùng,0.6399177312850952,0.655785083770752,0.6268858909606934,0.011967203579843044,0.028899192810058594
3076,Cho câu Một bác công_nhân cao_lớn râu_tóc đen quăn đang dắt mấy đứa nhỏ sang đường là câu gì,Câu đơn,0.848829984664917,0.9143956899642944,0.7701077461242676,0.05963541567325592,0.14428794384002686
3078,Tình_cảm Thooc tơn dành cho Bấc cho thấy Thooc tơn coi Bấc như_thế_nào,Đồng_loại,0.6908478736877441,0.8304721713066101,0.5160461068153381,0.13075174391269684,0.314426064491272
3079,Sau khi Thooc tơn chết chú chú Bấc sống ra sao,Đi theo tiếng gọi nơi hoang_dã và trở_thành con sói hoang,0.8033730983734131,0.892361581325531,0.6439782977104187,0.11296413093805313,0.2483832836151123
3080,Ý nào cho thấy nhà_văn thể_hiện chiều sâu tâm_hồn của con chó Bấc,Tình_cảm của Bấc ngời ánh lên qua đôi mắt nó toả rạng ra ngoài,0.7727897763252258,0.8341488838195801,0.7383178472518921,0.043497804552316666,0.09583103656768799
3081,Câu nào rõ nhất_tâm_trạng lo_sợ của Bấc sau khi được Thooc tơn cứu sống,Nó vội vùng dậy không ngủ nữa trườn ra ngoài giá_lạnh đến tận mép lều đứng đấy lắng_nghe tiếng thở đều_đều của chủ,0.835902988910675,0.8788595199584961,0.786425769329071,0.03801656886935234,0.09243375062942505
3082,Đoạn trích thể_hiện trí tưởng_tượng tuyệt_vời khi đi_sâu vào tâm_hồn của con chó Bấc đồng_thời bộc_lộ tình_cảm yêu_thương của mình đối_với loài vật đúng hay sai,Đúng,0.9100496768951416,0.9100496768951416,0.9100496768951416,0.0,0.0
3083,Đánh_giá năng_lực quan_sát của tác_giả qua các chi_tiết trong tác_phẩm,Một khả_năng quan_sát tinh_tế,0.688666820526123,0.8154409527778625,0.5618927478790283,0.12677410244941711,0.25354820489883423
3084,Chú chó Bấc trong tác_phẩm có được nhân_hoá cách hay không,Không,0.9840636253356934,0.9840636253356934,0.9840636253356934,0.0,0.0
3085,Văn_bản Con chó Bấc được trích từ tác_phẩm nào,Tiếng gọi nơi hoang_dã,0.825303852558136,0.8814725279808044,0.7537730932235718,0.05325274541974068,0.12769943475723267
3086,Giắc_Lân đơn là nhà_văn cùng quốc_tịch với nhà_văn nào,O Henri,0.8215907216072083,0.9033219218254089,0.6938151121139526,0.09151808172464371,0.2095068097114563
3087,Giắc_Lân đơn còn là tác_giả của các tác_phẩm nào,Tất_cả các đáp_án trên đều đúng,0.724895179271698,0.7337581515312195,0.7183532118797302,0.006499651353806257,0.015404939651489258
3088,Văn_bản trích có_thể chia làm mấy phần,Ba,0.8994800448417664,0.9462989568710327,0.8224244117736816,0.05490550771355629,0.12387454509735107
3089,Nội_dung chính của đoạn trích,Miêu_tả tình_cảm của ông chủ đối_với chó Bấc,0.909325361251831,0.9720286726951599,0.841093122959137,0.053596992045640945,0.13093554973602295
3090,Con chó Bấc được đưa lên Bắc_cực làm_gì,Kéo xe trượt_tuyết cho những người đi tìm vàng,0.8456785678863525,0.9103003144264221,0.7810568809509277,0.06462171673774719,0.12924343347549438
3091,Trước khi gặp Thooc tơn chú chó Bấc đã có cuộc_sống như_thế_nào,Qua tay nhiều tên chủ độc_ác,0.834348738193512,0.9321699142456055,0.7788525819778442,0.06937868893146515,0.15331733226776123
3092,Thông_điệp từ truyện Bến quê của Nguyễn_Minh_Châu,Hãy trân_trọng những vẻ đẹp giá_trị bình_dị gần_gũi của cuộc_sống quê_hương,0.6684129238128662,0.8050879240036011,0.589346706867218,0.09704000502824783,0.21574121713638306
3093,Truyện_Bến quê được kể bằng ngôi_thứ ba đúng hay sai,Đúng,0.9222533702850342,0.9222533702850342,0.9222533702850342,0.0,0.0
3094,Nhận_định nào nói đúng về nhân_vật Nhĩ,Là người đi nhiều biết nhiều về các địa_danh trên thế_giới nhưng lại hời_hợt tình_cảm với quê_hương,0.8678364753723145,0.8878246545791626,0.8423478603363037,0.018968859687447548,0.04547679424285889
3095,Truyện_ngắn những ngôi_sao xa_xôi ra_đời vào năm nào,Năm 1971,0.9479754567146301,0.9651843309402466,0.9364532828330994,0.0123995216563344,0.028731048107147217
3096,Tác_phẩm những ngôi_sao xa_xôi do ai sáng_tác,Lê_Minh_Khuê,0.8933246731758118,0.9115266799926758,0.8663783073425293,0.019441215321421623,0.045148372650146484
3097,Văn_bản được viết theo phương_thức biểu_đạt nào chính,Tự_sự,0.7630329132080078,0.87139892578125,0.6070073843002319,0.11307604610919952,0.26439154148101807
3098,Nội_dung chính được thể_hiện trong truyện Những ngôi_sao xa_xôi là gì,Vẻ đẹp của những cô gái thanh_niên xung_phong trên tuyến đường Trường_Sơn,0.9456830620765686,0.9738842248916626,0.8972557783126831,0.03439770266413689,0.07662844657897949
3099,Tác_giả của tác_phẩm là người nước nào,Mĩ,0.7418779134750366,0.7561846375465393,0.7275711894035339,0.014306724071502686,0.02861344814300537
3100,Rôbinxơn_Cruxô là tác_phẩm được viết bởi ai,Đ Điphô,0.7880669236183167,0.8207015991210938,0.7299427390098572,0.041203390806913376,0.09075886011123657
3101,Nội_dung chính của văn_bản Rôbinxơn ngoài đảo hoang là gì,Kể về những ngày_tháng trôi_dạt ngoài biển khơi sống trên đảo hoang của Rôbinsơn,0.8732705116271973,0.8914928436279297,0.8498585820198059,0.017388729378581047,0.04163426160812378
3102,Đoạn văn sau sử_dụng phép liên_kết nào Ngay cả ban_đêm trong các giấc mơ nó cũng bị nỗi lo_sợ này ám_ảnh Những lúc ấy nó vội vùng dậy không ngủ nữa trườn qua giá_lạnh đến tận mép lều đứng đấy lắng_nghe tiếng thở đều_đều của chủ,Phép lặp,0.959716796875,0.9670811295509338,0.9460336565971375,0.009684877470135689,0.021047472953796387
3103,Thành_phần gạch chân trong câu Thật đấy chuyến này không được Độc_lập thì chết cả đi chứ sống làm gì cho nó nhục,Thành_phần tình thái,0.8945736289024353,0.9098591804504395,0.8668016195297241,0.019670981913805008,0.04305756092071533
3104,Từ in đậm trong câu ca_dao sau thuộc thành_phần gì của câu Ăn thì ăn những miếng ngon Làm thì chọn việc cỏn_con mà làm,Thành_phần khởi ngữ,0.8350421786308289,0.9450768232345581,0.699917197227478,0.10164628177881241,0.24515962600708008
3105,Phần gạch chân trong câu Hoặc cũng có lúc nó nằm ra xa hơn về một bên hoặc đằng sau anh quan_sát hình_dáng của anh và từng của động của thân_thể anh sử_dụng phép liên_kết nào,Phép thế,0.9230075478553772,0.9384028315544128,0.8968217372894287,0.018611349165439606,0.04158109426498413
3106,Mối quan_hệ sâu_sắc nhất giữa con chó Bấc và Thooc tơn được biểu_hiện ở điểm nào,Giữa Bấc và Thooc tơn như có mối giao_cảm với nhau,0.8580408096313477,0.8661535978317261,0.8508788347244263,0.006272040773183107,0.015274763107299805
3107,Câu văn sau có mấy cụm danh_từ Và thường thường như mối giao_cảm giữa họ với nhau sức_mạnh ánh mắt của Bấc làm cho Giôn_Thooc tơn quay đầu sang và nhìn lại nó không nói_năng gì,Hai,0.9980716705322266,0.9987068176269531,0.9974043369293213,0.0005322235519997776,0.001302480697631836
3108,Thành_phần được gạch chân trong câu sau Và thường thường như mối giao_cảm giữa họ với nhau sức_mạnh ánh mắt của Bấc làm cho Giôn_Thooc tơn quay đầu sang và nhìn lại nó không nói_năng gì thuộc thành_phần gì trong câu,Thành_phần phụ_chú,0.9207015633583069,0.9393396377563477,0.8931412696838379,0.01988764852285385,0.046198368072509766
3109,Tìm thành_phần biệt_lập trong câu sau Cũng may_mà bằng mấy nét vẽ hoạ_sĩ ghi xong lần đầu gương_mặt của người thanh_niên,Cũng may,0.8844178318977356,0.9018815755844116,0.852102518081665,0.022875286638736725,0.04977905750274658
3110,Tìm khởi ngữ trong câu Còn mắt tôi thì các anh lái_xe bảo Cô có cái nhìn sao mà xa_xăm,Mắt tôi,0.9274851083755493,0.9447289705276489,0.9102412462234497,0.01724386215209961,0.03448772430419922
3111,Tìm thành_phần biệt_lập trong câu Thật đấy chuyến này không được Độc_lập thì chết cả đi chứ sống làm gì cho nó nhục,Thật đấy,0.891085147857666,0.9167056679725647,0.8654646873474121,0.025620490312576294,0.05124098062515259
3112,Dòng nào nói đúng về điều_kiện sử_dụng hàm_ý,Người nói người viết có ý_thức đưa hàm_ý vào câu nói người nghe người đọc có năng_lực đoán hàm_ý,0.8430026173591614,0.8631735444068909,0.8187544941902161,0.018361743539571762,0.044419050216674805
3113,Thành phàn biệt_lập tìm được trong câu trên có vai_trò gì trong câu,Nêu ý bổ_sung,0.8708782196044922,0.8853152990341187,0.8583130240440369,0.011102812364697456,0.027002274990081787
3114,Câu_Tình yêu_thương một tình yêu_thương thực_sự và nồng_nàn lần đầu_tiên phát_sinh ra bên trong nó có chứa thành_phần biệt_lập nào,Thành_phần phụ_chú,0.8547096252441406,0.9188153743743896,0.7972891926765442,0.04983755201101303,0.12152618169784546
3115,Câu nào có chưa khởi ngữ,Về tài đánh cờ_vua thì nó giỏi nhất lớp,0.8249635696411133,0.9103854894638062,0.7600036859512329,0.06307503581047058,0.15038180351257324
3116,Dòng nào nêu đầy_đủ các cụm danh_từ có trong hai câu_văn trên,Ban_đêm các giấc mơ nỗi lo_sợ này tiếng thở đều_đều,0.8135303854942322,0.9080361127853394,0.6769344806671143,0.09892986714839935,0.2311016321182251
3117,Ghi quốc_hiệu và tiêu_ngữ tên hợp_đồng thời_gian địa_điểm họ tên chức_vụ địa_chỉ của các bên kí_kết hợp_đồng là phần_nào trong hợp_đồng,Phần mở_đầu,0.9388973116874695,0.9495381116867065,0.9276821613311768,0.008931893855333328,0.021855950355529785
3118,Phần nội_dung ghi lại nội_dung của từng hợp_đồng theo từng điều_khoản được thống_nhất đúng hay sai,Đúng,0.9172616004943848,0.9172616004943848,0.9172616004943848,0.0,0.0
3119,Phần kết_thúc hợp_đồng gồm những nội_dung gì,Ghi họ tên chức_vụ chữ_kí của đại_diện các bên tham_gia kí_kết hợp_đồng và xác_nhận bằng dấu của các cơ_quan hai bên nếu có,0.643439769744873,0.7358076572418213,0.4808201789855957,0.11534334719181061,0.2549874782562256
3120,Trường_hợp nào dưới đây cần viết hợp_đồng,Gia_đình em và cửa_hàng vật_liệu xây_dựng thống_nhất với nhau về mua_bán,0.8296496868133545,0.8805830478668213,0.7712172269821167,0.044962190091609955,0.10936582088470459
3121,Tình_huống nào sau đây không cần viết hợp_đồng,Diễn_biến và kết_quả của một buổi họp chi_đội,0.7315204739570618,0.7729218006134033,0.6974083781242371,0.03125613182783127,0.07551342248916626
3122,Ý nào nói đúng sự chuyển_biến của nhân_vật Thơm trong đoạn,Từ chỗ thờ_ơ sợ_hãi đến chỗ_đứng hẳn về phía cách_mạng,0.8743216395378113,0.8949750661849976,0.8459047079086304,0.020771445706486702,0.04907035827636719
3123,Dòng nào sau đây nêu đúng những đặc_sắc nghệ_thuật của đoạn trích,Xây_dựng tình_huống tổ_chức đối_thoại thể_hiện tâm_lí và tính_cách,0.8142397999763489,0.8878933191299438,0.7739666700363159,0.052156828343868256,0.11392664909362793
3124,Ý nào chứng_tỏ Thơm đã hiểu rõ bản_chất của_Ngọc,Anh thằng Sáng thật chỉ ăn_người,0.7467451691627502,0.8183762431144714,0.6056110858917236,0.09980066120624542,0.2127651572227478
3125,Dòng nào sau đây nêu nhận_xét đúng về nhân_vật Thái,Bình_tĩnh tin vào lòng tốt của quần_chúng,0.6883721947669983,0.789271891117096,0.550548791885376,0.10089500993490219,0.23872309923171997
3126,Giá_trị nghệ_thuật của tác_phẩm được thể_hiện như_thế_nào,Tất_cả các đáp_án trên,0.5652454495429993,0.5822548866271973,0.5532963275909424,0.012351913377642632,0.028958559036254883
3127,Thể_loại kịch được hiểu như_thế_nào,Dùng ngôn_ngữ đối_thoại độc_thoại và cử_chỉ hành_động của nhân_vật thể_hiện những mâu_thuẫn xung_đột trong đời_sống,0.8121121525764465,0.8286049962043762,0.7900787591934204,0.016208866611123085,0.03852623701095581
3128,Thể_loại kịch của vở chèo Quan_Âm thị kính là gì,Kịch_nói,0.9042053818702698,0.922197163105011,0.8689666986465454,0.02491939626634121,0.053230464458465576
3129,Vở kịch Bắc_Sơn phản_ánh giai_đoạn lịch_sử nào của dân_tộc,Sau cách_mạng_tháng_Tám 1945,0.8442835807800293,0.8777419328689575,0.8214631676673889,0.024175742641091347,0.056278765201568604
3130,Dòng nào sau đây nêu nhận_xét đúng về một hồi kịch,Thể_hiện một biến_cố hay sự_kiện trong cốt_truyện kịch,0.8477668166160583,0.8857206702232361,0.8118774890899658,0.030181679874658585,0.07384318113327026
3131,Vở kịch_nói về những nhân_vật thuộc dân_tộc nào,Tày,0.8271117210388184,0.9064019322395325,0.7754778861999512,0.05691474676132202,0.1309240460395813
3132,Địa_danh Bắc_Sơn được nhắc đến nằm ở đâu,Việt_Bắc,0.841590166091919,0.8799015879631042,0.8113647699356079,0.028558257967233658,0.06853681802749634
3133,Câu nói đúng tình_huống kịch của đoạn trích,Những người cách_mạng bất_ngờ chạm_trán với tên chỉ_điểm,0.8943995833396912,0.943333625793457,0.8356758952140808,0.044492874294519424,0.10765773057937622
3134,Thứ_tự sắp_xếp đúng trình_tự diễn_biến của các sự_việc được giới_thiệu trong đoạn trích 1 Thơm và Ngọc nói_chuyện với nhau trước khi Ngọc cùng đồng_bọn đi lùng bắt Thái và Cửu 2 Ngọc trên đường đi bắt những người cách_mạng ghé về nhà 3 Thái và Cửu chạy trốn nhầm vào nhà Ngọc 4 Thơm quyết_định che dấu hai người ở nhà mình 5 Thơm khôn_khéo che_giấu Ngọc và cứu hai người cách_mạng,34215,0.9083743095397949,0.9636408090591431,0.8421646356582642,0.05019250139594078,0.1214761734008789
3135,Dòng nào sau đây nêu nhận_xét đúng về nhân_vật Thái,Bình_tĩnh tin vào lòng tốt của quần_chúng,0.6883721947669983,0.789271891117096,0.550548791885376,0.10089500993490219,0.23872309923171997
3136,Văn_bản nào sau đây thuộc văn_học nước_ngoài,Con chó Bấc,0.826855480670929,0.8753460049629211,0.7900042533874512,0.035799507051706314,0.08534175157546997
3137,Lỗ_Tấn viết tác_phẩm nào,Cố_hương,0.700802743434906,0.7224068641662598,0.6771366596221924,0.018538905307650566,0.04527020454406738
3139,Trường_hợp nào nêu đúng và đủ tên các tác_giả có trong các văn_bản đọc hiểu,Lỗ_Tấn_Gorơki_Máckét Điphô_Môpaxăng_Lânđơn_Chu Quang_Tiềm_Ten,0.8355627059936523,0.9277467727661133,0.7706037163734436,0.0669795349240303,0.15714305639266968
3140,Các nhân_vật có trong truyện Cố_hương của Lỗ_Tấn,Tôi_Nhuận_Thổ mẹ tôi Thuỷ_Sinh Hai Dương cháu Hoàng,0.7948468327522278,0.8385177850723267,0.7075051665306091,0.06175994127988815,0.13101261854171753
3141,Văn_bản nào sau đây thuộc văn_học nước_ngoài,Con chó Bấc,0.826855480670929,0.8753460049629211,0.7900042533874512,0.035799507051706314,0.08534175157546997
3142,Lỗ_Tấn viết tác_phẩm nào,Cố_hương,0.7032087445259094,0.7224068641662598,0.6771366596221924,0.01910996250808239,0.04527020454406738
